Date,Value,State,Type
1997-08-01,3.1,IA,Unemployment
1997-09-01,3.1,IA,Unemployment
1997-10-01,3,IA,Unemployment
1997-11-01,2.9,IA,Unemployment
1997-12-01,2.9,IA,Unemployment
1998-01-01,2.9,IA,Unemployment
1998-02-01,2.9,IA,Unemployment
1998-03-01,3,IA,Unemployment
1998-04-01,2.9,IA,Unemployment
1998-05-01,3,IA,Unemployment
1998-06-01,2.9,IA,Unemployment
1998-07-01,2.9,IA,Unemployment
1998-08-01,2.9,IA,Unemployment
1998-09-01,2.9,IA,Unemployment
1998-10-01,2.9,IA,Unemployment
1998-11-01,2.8,IA,Unemployment
1998-12-01,2.8,IA,Unemployment
1999-01-01,2.7,IA,Unemployment
1999-02-01,2.7,IA,Unemployment
1999-03-01,2.6,IA,Unemployment
1999-04-01,2.7,IA,Unemployment
1999-05-01,2.7,IA,Unemployment
1999-06-01,2.7,IA,Unemployment
1999-07-01,2.7,IA,Unemployment
1999-08-01,2.6,IA,Unemployment
1999-09-01,2.6,IA,Unemployment
1999-10-01,2.5,IA,Unemployment
1999-11-01,2.6,IA,Unemployment
1999-12-01,2.6,IA,Unemployment
2000-01-01,2.7,IA,Unemployment
2000-02-01,2.7,IA,Unemployment
2000-03-01,2.7,IA,Unemployment
2000-04-01,2.7,IA,Unemployment
2000-05-01,2.8,IA,Unemployment
2000-06-01,2.7,IA,Unemployment
2000-07-01,2.8,IA,Unemployment
2000-08-01,2.8,IA,Unemployment
2000-09-01,2.8,IA,Unemployment
2000-10-01,2.9,IA,Unemployment
2000-11-01,2.9,IA,Unemployment
2000-12-01,2.9,IA,Unemployment
2001-01-01,3,IA,Unemployment
2001-02-01,3,IA,Unemployment
2001-03-01,3.2,IA,Unemployment
2001-04-01,3.1,IA,Unemployment
2001-05-01,3.1,IA,Unemployment
2001-06-01,3.2,IA,Unemployment
2001-07-01,3.2,IA,Unemployment
2001-08-01,3.4,IA,Unemployment
2001-09-01,3.4,IA,Unemployment
2001-10-01,3.5,IA,Unemployment
2001-11-01,3.6,IA,Unemployment
2001-12-01,3.7,IA,Unemployment
2002-01-01,3.7,IA,Unemployment
2002-02-01,3.7,IA,Unemployment
2002-03-01,3.8,IA,Unemployment
2002-04-01,3.9,IA,Unemployment
2002-05-01,3.9,IA,Unemployment
2002-06-01,3.9,IA,Unemployment
2002-07-01,4,IA,Unemployment
2002-08-01,4,IA,Unemployment
2002-09-01,4,IA,Unemployment
2002-10-01,4,IA,Unemployment
2002-11-01,4.1,IA,Unemployment
2002-12-01,4.1,IA,Unemployment
2003-01-01,4.2,IA,Unemployment
2003-02-01,4.2,IA,Unemployment
2003-03-01,4.2,IA,Unemployment
2003-04-01,4.3,IA,Unemployment
2003-05-01,4.4,IA,Unemployment
2003-06-01,4.5,IA,Unemployment
2003-07-01,4.5,IA,Unemployment
2003-08-01,4.6,IA,Unemployment
2003-09-01,4.6,IA,Unemployment
2003-10-01,4.6,IA,Unemployment
2003-11-01,4.5,IA,Unemployment
2003-12-01,4.5,IA,Unemployment
2004-01-01,4.5,IA,Unemployment
2004-02-01,4.5,IA,Unemployment
2004-03-01,4.6,IA,Unemployment
2004-04-01,4.6,IA,Unemployment
2004-05-01,4.7,IA,Unemployment
2004-06-01,4.7,IA,Unemployment
2004-07-01,4.8,IA,Unemployment
2004-08-01,4.7,IA,Unemployment
2004-09-01,4.7,IA,Unemployment
2004-10-01,4.7,IA,Unemployment
2004-11-01,4.7,IA,Unemployment
2004-12-01,4.6,IA,Unemployment
2005-01-01,4.5,IA,Unemployment
2005-02-01,4.5,IA,Unemployment
2005-03-01,4.5,IA,Unemployment
2005-04-01,4.4,IA,Unemployment
2005-05-01,4.4,IA,Unemployment
2005-06-01,4.3,IA,Unemployment
2005-07-01,4.3,IA,Unemployment
2005-08-01,4.2,IA,Unemployment
2005-09-01,4.2,IA,Unemployment
2005-10-01,4.1,IA,Unemployment
2005-11-01,4.2,IA,Unemployment
2005-12-01,4,IA,Unemployment
2006-01-01,3.9,IA,Unemployment
2006-02-01,3.9,IA,Unemployment
2006-03-01,3.8,IA,Unemployment
2006-04-01,3.8,IA,Unemployment
2006-05-01,3.7,IA,Unemployment
2006-06-01,3.7,IA,Unemployment
2006-07-01,3.8,IA,Unemployment
2006-08-01,3.7,IA,Unemployment
2006-09-01,3.7,IA,Unemployment
2006-10-01,3.6,IA,Unemployment
2006-11-01,3.6,IA,Unemployment
2006-12-01,3.6,IA,Unemployment
1988-01-01,6.2,AZ,Unemployment
1988-02-01,6.2,AZ,Unemployment
1988-03-01,6.3,AZ,Unemployment
1988-04-01,6.4,AZ,Unemployment
1988-05-01,6.3,AZ,Unemployment
1988-06-01,6.5,AZ,Unemployment
1988-07-01,6.6,AZ,Unemployment
1988-08-01,6.4,AZ,Unemployment
1988-09-01,6.4,AZ,Unemployment
1988-10-01,6.3,AZ,Unemployment
1988-11-01,6.2,AZ,Unemployment
1988-12-01,6,AZ,Unemployment
1989-01-01,5.7,AZ,Unemployment
1989-02-01,5.6,AZ,Unemployment
1989-03-01,5.5,AZ,Unemployment
1989-04-01,5.3,AZ,Unemployment
1989-05-01,5.3,AZ,Unemployment
1989-06-01,5.3,AZ,Unemployment
1989-07-01,5.3,AZ,Unemployment
1989-08-01,5.2,AZ,Unemployment
1989-09-01,5.1,AZ,Unemployment
1989-10-01,5,AZ,Unemployment
1989-11-01,4.9,AZ,Unemployment
1989-12-01,5,AZ,Unemployment
1990-01-01,5.1,AZ,Unemployment
1990-02-01,5.2,AZ,Unemployment
1990-03-01,5.4,AZ,Unemployment
1990-04-01,5.3,AZ,Unemployment
1990-05-01,5.3,AZ,Unemployment
1990-06-01,5.4,AZ,Unemployment
1990-07-01,5.3,AZ,Unemployment
1990-08-01,5.2,AZ,Unemployment
1990-09-01,5.2,AZ,Unemployment
1990-10-01,5.2,AZ,Unemployment
1990-11-01,5.1,AZ,Unemployment
1990-12-01,5.1,AZ,Unemployment
1991-01-01,5.2,AZ,Unemployment
1991-02-01,5.1,AZ,Unemployment
1991-03-01,5.1,AZ,Unemployment
1991-04-01,5.3,AZ,Unemployment
1991-05-01,5.3,AZ,Unemployment
1991-06-01,5.5,AZ,Unemployment
1991-07-01,5.7,AZ,Unemployment
1991-08-01,6,AZ,Unemployment
1991-09-01,6.3,AZ,Unemployment
1991-10-01,6.6,AZ,Unemployment
1991-11-01,7,AZ,Unemployment
1991-12-01,7.2,AZ,Unemployment
1992-01-01,7.5,AZ,Unemployment
1992-02-01,7.6,AZ,Unemployment
1992-03-01,7.7,AZ,Unemployment
1992-04-01,7.7,AZ,Unemployment
1992-05-01,7.5,AZ,Unemployment
1992-06-01,7.4,AZ,Unemployment
1992-07-01,7.3,AZ,Unemployment
1992-08-01,7.2,AZ,Unemployment
1992-09-01,7.2,AZ,Unemployment
1992-10-01,7.2,AZ,Unemployment
1992-11-01,7.1,AZ,Unemployment
1992-12-01,7,AZ,Unemployment
1993-01-01,7,AZ,Unemployment
1993-02-01,6.9,AZ,Unemployment
1993-03-01,6.7,AZ,Unemployment
1993-04-01,6.5,AZ,Unemployment
1993-05-01,6.3,AZ,Unemployment
1993-06-01,6.1,AZ,Unemployment
1993-07-01,6,AZ,Unemployment
1993-08-01,6,AZ,Unemployment
1993-09-01,6,AZ,Unemployment
1993-10-01,5.9,AZ,Unemployment
1993-11-01,6.1,AZ,Unemployment
1993-12-01,6.2,AZ,Unemployment
1994-01-01,6.1,AZ,Unemployment
1994-02-01,6.1,AZ,Unemployment
1994-03-01,6.1,AZ,Unemployment
1994-04-01,6.1,AZ,Unemployment
1994-05-01,6.2,AZ,Unemployment
1994-06-01,6.2,AZ,Unemployment
1994-07-01,6.2,AZ,Unemployment
1994-08-01,6.2,AZ,Unemployment
1994-09-01,6.2,AZ,Unemployment
1994-10-01,6,AZ,Unemployment
1994-11-01,5.9,AZ,Unemployment
1994-12-01,5.7,AZ,Unemployment
1995-01-01,5.5,AZ,Unemployment
1995-02-01,5.5,AZ,Unemployment
1995-03-01,5.4,AZ,Unemployment
1995-04-01,5.4,AZ,Unemployment
1995-05-01,5.5,AZ,Unemployment
1995-06-01,5.5,AZ,Unemployment
1995-07-01,5.4,AZ,Unemployment
1995-08-01,5.4,AZ,Unemployment
1995-09-01,5.3,AZ,Unemployment
1995-10-01,5.3,AZ,Unemployment
1995-11-01,5.3,AZ,Unemployment
1995-12-01,5.2,AZ,Unemployment
1996-01-01,5.2,AZ,Unemployment
1996-02-01,5.3,AZ,Unemployment
1996-03-01,5.4,AZ,Unemployment
1996-04-01,5.4,AZ,Unemployment
1996-05-01,5.4,AZ,Unemployment
1996-06-01,5.7,AZ,Unemployment
1996-07-01,5.6,AZ,Unemployment
1996-08-01,5.7,AZ,Unemployment
1996-09-01,5.6,AZ,Unemployment
1996-10-01,5.6,AZ,Unemployment
1996-11-01,5.5,AZ,Unemployment
1996-12-01,5.3,AZ,Unemployment
1997-01-01,5.3,AZ,Unemployment
1997-02-01,5.1,AZ,Unemployment
1997-03-01,4.9,AZ,Unemployment
1997-04-01,4.8,AZ,Unemployment
1997-05-01,4.7,AZ,Unemployment
1997-06-01,4.6,AZ,Unemployment
1997-07-01,4.5,AZ,Unemployment
1997-08-01,4.4,AZ,Unemployment
1997-09-01,4.3,AZ,Unemployment
1997-10-01,4.3,AZ,Unemployment
1997-11-01,4.3,AZ,Unemployment
1997-12-01,4.2,AZ,Unemployment
1998-01-01,4.2,AZ,Unemployment
1998-02-01,4.3,AZ,Unemployment
1998-03-01,4.2,AZ,Unemployment
1998-04-01,4.3,AZ,Unemployment
1998-05-01,4.3,AZ,Unemployment
1998-06-01,4.3,AZ,Unemployment
1998-07-01,4.3,AZ,Unemployment
1998-08-01,4.3,AZ,Unemployment
1998-09-01,4.3,AZ,Unemployment
1998-10-01,4.3,AZ,Unemployment
1998-11-01,4.4,AZ,Unemployment
1998-12-01,4.3,AZ,Unemployment
1999-01-01,4.4,AZ,Unemployment
1999-02-01,4.4,AZ,Unemployment
1999-03-01,4.5,AZ,Unemployment
1999-04-01,4.6,AZ,Unemployment
1999-05-01,4.6,AZ,Unemployment
1999-06-01,4.7,AZ,Unemployment
1999-07-01,4.6,AZ,Unemployment
1999-08-01,4.6,AZ,Unemployment
1999-09-01,4.4,AZ,Unemployment
1999-10-01,4.3,AZ,Unemployment
1999-11-01,4.3,AZ,Unemployment
1999-12-01,4.2,AZ,Unemployment
2000-01-01,4.1,AZ,Unemployment
2000-02-01,4,AZ,Unemployment
2000-03-01,4,AZ,Unemployment
2000-04-01,4.1,AZ,Unemployment
2000-05-01,4,AZ,Unemployment
2000-06-01,4.2,AZ,Unemployment
2000-07-01,4.1,AZ,Unemployment
2000-08-01,4.1,AZ,Unemployment
2000-09-01,4.1,AZ,Unemployment
2000-10-01,4,AZ,Unemployment
2000-11-01,4,AZ,Unemployment
2000-12-01,4,AZ,Unemployment
2001-01-01,4,AZ,Unemployment
2001-02-01,4.1,AZ,Unemployment
2001-03-01,4.2,AZ,Unemployment
2001-04-01,4.2,AZ,Unemployment
2001-05-01,4.4,AZ,Unemployment
2001-06-01,4.5,AZ,Unemployment
2001-07-01,4.6,AZ,Unemployment
2001-08-01,4.8,AZ,Unemployment
2001-09-01,5.1,AZ,Unemployment
2001-10-01,5.3,AZ,Unemployment
2001-11-01,5.6,AZ,Unemployment
2001-12-01,5.7,AZ,Unemployment
2002-01-01,5.9,AZ,Unemployment
2002-02-01,6,AZ,Unemployment
2002-03-01,6,AZ,Unemployment
2002-04-01,6,AZ,Unemployment
2002-05-01,6.1,AZ,Unemployment
2002-06-01,6.1,AZ,Unemployment
2002-07-01,6.1,AZ,Unemployment
2002-08-01,6.1,AZ,Unemployment
2002-09-01,6.1,AZ,Unemployment
2002-10-01,6,AZ,Unemployment
2002-11-01,5.9,AZ,Unemployment
2002-12-01,5.8,AZ,Unemployment
2003-01-01,5.9,AZ,Unemployment
2003-02-01,5.8,AZ,Unemployment
2003-03-01,5.8,AZ,Unemployment
2003-04-01,5.9,AZ,Unemployment
2003-05-01,5.9,AZ,Unemployment
2003-06-01,5.9,AZ,Unemployment
2003-07-01,5.9,AZ,Unemployment
2003-08-01,5.8,AZ,Unemployment
2003-09-01,5.7,AZ,Unemployment
2003-10-01,5.5,AZ,Unemployment
2003-11-01,5.4,AZ,Unemployment
2003-12-01,5.4,AZ,Unemployment
2004-01-01,5.3,AZ,Unemployment
2004-02-01,5.3,AZ,Unemployment
2004-03-01,5.2,AZ,Unemployment
2004-04-01,5.2,AZ,Unemployment
2004-05-01,5.1,AZ,Unemployment
2004-06-01,5.1,AZ,Unemployment
2004-07-01,5,AZ,Unemployment
2004-08-01,4.9,AZ,Unemployment
2004-09-01,4.8,AZ,Unemployment
2004-10-01,4.7,AZ,Unemployment
2004-11-01,4.6,AZ,Unemployment
2004-12-01,4.6,AZ,Unemployment
2005-01-01,4.6,AZ,Unemployment
2005-02-01,4.6,AZ,Unemployment
2005-03-01,4.6,AZ,Unemployment
2005-04-01,4.7,AZ,Unemployment
2005-05-01,4.7,AZ,Unemployment
2005-06-01,4.8,AZ,Unemployment
2005-07-01,4.8,AZ,Unemployment
2005-08-01,4.8,AZ,Unemployment
2005-09-01,4.7,AZ,Unemployment
2005-10-01,4.7,AZ,Unemployment
2005-11-01,4.6,AZ,Unemployment
2005-12-01,4.5,AZ,Unemployment
2006-01-01,4.5,AZ,Unemployment
2006-02-01,4.3,AZ,Unemployment
2006-03-01,4.3,AZ,Unemployment
2006-04-01,4.2,AZ,Unemployment
2006-05-01,4.2,AZ,Unemployment
2006-06-01,4.2,AZ,Unemployment
2006-07-01,4.1,AZ,Unemployment
2006-08-01,4,AZ,Unemployment
2006-09-01,4,AZ,Unemployment
2006-10-01,4,AZ,Unemployment
2006-11-01,3.9,AZ,Unemployment
2006-12-01,3.8,AZ,Unemployment
1988-01-01,6.7,ID,Unemployment
1988-02-01,6.5,ID,Unemployment
1988-03-01,6.4,ID,Unemployment
1988-04-01,6.3,ID,Unemployment
1988-05-01,6.2,ID,Unemployment
1988-06-01,6.1,ID,Unemployment
1988-07-01,6.1,ID,Unemployment
1988-08-01,6,ID,Unemployment
1988-09-01,5.9,ID,Unemployment
1988-10-01,5.7,ID,Unemployment
1988-11-01,5.6,ID,Unemployment
1988-12-01,5.5,ID,Unemployment
1989-01-01,5.4,ID,Unemployment
1989-02-01,5.3,ID,Unemployment
1989-03-01,5.2,ID,Unemployment
1989-04-01,5.2,ID,Unemployment
1989-05-01,5.2,ID,Unemployment
1989-06-01,5.2,ID,Unemployment
1989-07-01,5.2,ID,Unemployment
1989-08-01,5.3,ID,Unemployment
1989-09-01,5.3,ID,Unemployment
1989-10-01,5.3,ID,Unemployment
1989-11-01,5.3,ID,Unemployment
1989-12-01,5.3,ID,Unemployment
1990-01-01,5.3,ID,Unemployment
1990-02-01,5.3,ID,Unemployment
1990-03-01,5.3,ID,Unemployment
1990-04-01,5.3,ID,Unemployment
1990-05-01,5.3,ID,Unemployment
1990-06-01,5.3,ID,Unemployment
1990-07-01,5.4,ID,Unemployment
1990-08-01,5.4,ID,Unemployment
1990-09-01,5.5,ID,Unemployment
1990-10-01,5.6,ID,Unemployment
1990-11-01,5.8,ID,Unemployment
1990-12-01,5.9,ID,Unemployment
1991-01-01,5.9,ID,Unemployment
1991-02-01,6,ID,Unemployment
1991-03-01,6,ID,Unemployment
1991-04-01,6,ID,Unemployment
1991-05-01,6,ID,Unemployment
1991-06-01,5.9,ID,Unemployment
1991-07-01,5.9,ID,Unemployment
1991-08-01,5.9,ID,Unemployment
1991-09-01,6,ID,Unemployment
1991-10-01,6,ID,Unemployment
1991-11-01,6.2,ID,Unemployment
1991-12-01,6.3,ID,Unemployment
1992-01-01,6.4,ID,Unemployment
1992-02-01,6.4,ID,Unemployment
1992-03-01,6.5,ID,Unemployment
1992-04-01,6.4,ID,Unemployment
1992-05-01,6.4,ID,Unemployment
1992-06-01,6.4,ID,Unemployment
1992-07-01,6.4,ID,Unemployment
1992-08-01,6.3,ID,Unemployment
1992-09-01,6.3,ID,Unemployment
1992-10-01,6.3,ID,Unemployment
1992-11-01,6.3,ID,Unemployment
1992-12-01,6.4,ID,Unemployment
1993-01-01,6.4,ID,Unemployment
1993-02-01,6.4,ID,Unemployment
1993-03-01,6.3,ID,Unemployment
1993-04-01,6.3,ID,Unemployment
1993-05-01,6.2,ID,Unemployment
1993-06-01,6.1,ID,Unemployment
1993-07-01,6,ID,Unemployment
1993-08-01,5.9,ID,Unemployment
1993-09-01,5.8,ID,Unemployment
1993-10-01,5.7,ID,Unemployment
1993-11-01,5.6,ID,Unemployment
1993-12-01,5.6,ID,Unemployment
1994-01-01,5.6,ID,Unemployment
1994-02-01,5.6,ID,Unemployment
1994-03-01,5.5,ID,Unemployment
1994-04-01,5.5,ID,Unemployment
1994-05-01,5.4,ID,Unemployment
1994-06-01,5.4,ID,Unemployment
1994-07-01,5.4,ID,Unemployment
1994-08-01,5.4,ID,Unemployment
1994-09-01,5.4,ID,Unemployment
1994-10-01,5.4,ID,Unemployment
1994-11-01,5.3,ID,Unemployment
1994-12-01,5.3,ID,Unemployment
1995-01-01,5.2,ID,Unemployment
1995-02-01,5.2,ID,Unemployment
1995-03-01,5.2,ID,Unemployment
1995-04-01,5.2,ID,Unemployment
1995-05-01,5.3,ID,Unemployment
1995-06-01,5.3,ID,Unemployment
1995-07-01,5.3,ID,Unemployment
1995-08-01,5.3,ID,Unemployment
1995-09-01,5.3,ID,Unemployment
1995-10-01,5.3,ID,Unemployment
1995-11-01,5.3,ID,Unemployment
1995-12-01,5.3,ID,Unemployment
1996-01-01,5.3,ID,Unemployment
1996-02-01,5.3,ID,Unemployment
1996-03-01,5.3,ID,Unemployment
1996-04-01,5.3,ID,Unemployment
1996-05-01,5.3,ID,Unemployment
1996-06-01,5.3,ID,Unemployment
1996-07-01,5.3,ID,Unemployment
1996-08-01,5.3,ID,Unemployment
1996-09-01,5.2,ID,Unemployment
1996-10-01,5.2,ID,Unemployment
1996-11-01,5.3,ID,Unemployment
1996-12-01,5.3,ID,Unemployment
1997-01-01,5.2,ID,Unemployment
1997-02-01,5.2,ID,Unemployment
1997-03-01,5.2,ID,Unemployment
1997-04-01,5.2,ID,Unemployment
1997-05-01,5.1,ID,Unemployment
1997-06-01,5.1,ID,Unemployment
1997-07-01,5,ID,Unemployment
1997-08-01,5,ID,Unemployment
1997-09-01,5,ID,Unemployment
1997-10-01,5,ID,Unemployment
1997-11-01,5,ID,Unemployment
1997-12-01,5,ID,Unemployment
1998-01-01,5.1,ID,Unemployment
1998-02-01,5.1,ID,Unemployment
1998-03-01,5.1,ID,Unemployment
1998-04-01,5.1,ID,Unemployment
1998-05-01,5.1,ID,Unemployment
1998-06-01,5.1,ID,Unemployment
1998-07-01,5.1,ID,Unemployment
1998-08-01,5.1,ID,Unemployment
1998-09-01,5.1,ID,Unemployment
1998-10-01,5,ID,Unemployment
1998-11-01,5,ID,Unemployment
1998-12-01,4.9,ID,Unemployment
1999-01-01,4.9,ID,Unemployment
1999-02-01,4.9,ID,Unemployment
1999-03-01,4.9,ID,Unemployment
1999-04-01,4.9,ID,Unemployment
1999-05-01,5,ID,Unemployment
1999-06-01,5,ID,Unemployment
1999-07-01,4.9,ID,Unemployment
1999-08-01,4.9,ID,Unemployment
1999-09-01,4.8,ID,Unemployment
1999-10-01,4.8,ID,Unemployment
1999-11-01,4.7,ID,Unemployment
1999-12-01,4.7,ID,Unemployment
2000-01-01,4.7,ID,Unemployment
2000-02-01,4.6,ID,Unemployment
2000-03-01,4.6,ID,Unemployment
2000-04-01,4.7,ID,Unemployment
2000-05-01,4.7,ID,Unemployment
2000-06-01,4.7,ID,Unemployment
2000-07-01,4.7,ID,Unemployment
2000-08-01,4.7,ID,Unemployment
2000-09-01,4.7,ID,Unemployment
2000-10-01,4.7,ID,Unemployment
2000-11-01,4.6,ID,Unemployment
2000-12-01,4.7,ID,Unemployment
2001-01-01,4.7,ID,Unemployment
2001-02-01,4.7,ID,Unemployment
2001-03-01,4.7,ID,Unemployment
2001-04-01,4.7,ID,Unemployment
2001-05-01,4.7,ID,Unemployment
2001-06-01,4.7,ID,Unemployment
2001-07-01,4.8,ID,Unemployment
2001-08-01,4.9,ID,Unemployment
2001-09-01,5,ID,Unemployment
2001-10-01,5.1,ID,Unemployment
2001-11-01,5.1,ID,Unemployment
2001-12-01,5.2,ID,Unemployment
2002-01-01,5.2,ID,Unemployment
2002-02-01,5.3,ID,Unemployment
2002-03-01,5.3,ID,Unemployment
2002-04-01,5.4,ID,Unemployment
2002-05-01,5.4,ID,Unemployment
2002-06-01,5.4,ID,Unemployment
2002-07-01,5.4,ID,Unemployment
2002-08-01,5.4,ID,Unemployment
2002-09-01,5.4,ID,Unemployment
2002-10-01,5.4,ID,Unemployment
2002-11-01,5.4,ID,Unemployment
2002-12-01,5.4,ID,Unemployment
2003-01-01,5.3,ID,Unemployment
2003-02-01,5.3,ID,Unemployment
2003-03-01,5.3,ID,Unemployment
2003-04-01,5.3,ID,Unemployment
2003-05-01,5.3,ID,Unemployment
2003-06-01,5.3,ID,Unemployment
2003-07-01,5.3,ID,Unemployment
2003-08-01,5.3,ID,Unemployment
2003-09-01,5.2,ID,Unemployment
2003-10-01,5.1,ID,Unemployment
2003-11-01,5,ID,Unemployment
2003-12-01,5,ID,Unemployment
2004-01-01,4.9,ID,Unemployment
2004-02-01,4.9,ID,Unemployment
2004-03-01,4.8,ID,Unemployment
2004-04-01,4.8,ID,Unemployment
2004-05-01,4.7,ID,Unemployment
2004-06-01,4.7,ID,Unemployment
2004-07-01,4.6,ID,Unemployment
2004-08-01,4.5,ID,Unemployment
2004-09-01,4.4,ID,Unemployment
2004-10-01,4.3,ID,Unemployment
2004-11-01,4.2,ID,Unemployment
2004-12-01,4.2,ID,Unemployment
2005-01-01,4.1,ID,Unemployment
2005-02-01,4,ID,Unemployment
2005-03-01,4,ID,Unemployment
2005-04-01,3.9,ID,Unemployment
2005-05-01,3.8,ID,Unemployment
2005-06-01,3.7,ID,Unemployment
2005-07-01,3.7,ID,Unemployment
2005-08-01,3.6,ID,Unemployment
2005-09-01,3.5,ID,Unemployment
2005-10-01,3.5,ID,Unemployment
2005-11-01,3.4,ID,Unemployment
2005-12-01,3.3,ID,Unemployment
2006-01-01,3.3,ID,Unemployment
2006-02-01,3.2,ID,Unemployment
2006-03-01,3.2,ID,Unemployment
2006-04-01,3.1,ID,Unemployment
2006-05-01,3.1,ID,Unemployment
2006-06-01,3,ID,Unemployment
2006-07-01,3,ID,Unemployment
2006-08-01,2.9,ID,Unemployment
2006-09-01,2.8,ID,Unemployment
2006-10-01,2.8,ID,Unemployment
2006-11-01,2.7,ID,Unemployment
2006-12-01,2.7,ID,Unemployment
1988-01-01,3.6,ME,Unemployment
1988-02-01,3.5,ME,Unemployment
1988-03-01,3.5,ME,Unemployment
1988-04-01,3.5,ME,Unemployment
1988-05-01,3.6,ME,Unemployment
1988-06-01,3.6,ME,Unemployment
1988-07-01,3.7,ME,Unemployment
1988-08-01,3.8,ME,Unemployment
1988-09-01,3.8,ME,Unemployment
1988-10-01,3.7,ME,Unemployment
1988-11-01,3.6,ME,Unemployment
1988-12-01,3.5,ME,Unemployment
1989-01-01,3.4,ME,Unemployment
1989-02-01,3.4,ME,Unemployment
1989-03-01,3.5,ME,Unemployment
1989-04-01,3.7,ME,Unemployment
1989-05-01,3.9,ME,Unemployment
1989-06-01,4,ME,Unemployment
1989-07-01,4.2,ME,Unemployment
1989-08-01,4.2,ME,Unemployment
1989-09-01,4.3,ME,Unemployment
1989-10-01,4.3,ME,Unemployment
1989-11-01,4.4,ME,Unemployment
1989-12-01,4.4,ME,Unemployment
1990-01-01,4.5,ME,Unemployment
1990-02-01,4.5,ME,Unemployment
1990-03-01,4.6,ME,Unemployment
1990-04-01,4.6,ME,Unemployment
1990-05-01,4.7,ME,Unemployment
1990-06-01,4.8,ME,Unemployment
1990-07-01,5,ME,Unemployment
1990-08-01,5.2,ME,Unemployment
1990-09-01,5.5,ME,Unemployment
1990-10-01,5.9,ME,Unemployment
1990-11-01,6.5,ME,Unemployment
1990-12-01,7.1,ME,Unemployment
1991-01-01,7.7,ME,Unemployment
1991-02-01,8.1,ME,Unemployment
1991-03-01,8.4,ME,Unemployment
1991-04-01,8.3,ME,Unemployment
1991-05-01,8,ME,Unemployment
1991-06-01,7.6,ME,Unemployment
1991-07-01,7.2,ME,Unemployment
1991-08-01,6.9,ME,Unemployment
1991-09-01,6.8,ME,Unemployment
1991-10-01,6.9,ME,Unemployment
1991-11-01,7.1,ME,Unemployment
1991-12-01,7.4,ME,Unemployment
1992-01-01,7.6,ME,Unemployment
1992-02-01,7.7,ME,Unemployment
1992-03-01,7.7,ME,Unemployment
1992-04-01,7.5,ME,Unemployment
1992-05-01,7.3,ME,Unemployment
1992-06-01,7,ME,Unemployment
1992-07-01,6.9,ME,Unemployment
1992-08-01,6.8,ME,Unemployment
1992-09-01,6.7,ME,Unemployment
1992-10-01,6.8,ME,Unemployment
1992-11-01,6.8,ME,Unemployment
1992-12-01,6.9,ME,Unemployment
1993-01-01,6.9,ME,Unemployment
1993-02-01,6.9,ME,Unemployment
1993-03-01,6.9,ME,Unemployment
1993-04-01,6.8,ME,Unemployment
1993-05-01,6.7,ME,Unemployment
1993-06-01,6.7,ME,Unemployment
1993-07-01,6.6,ME,Unemployment
1993-08-01,6.6,ME,Unemployment
1993-09-01,6.6,ME,Unemployment
1993-10-01,6.7,ME,Unemployment
1993-11-01,6.7,ME,Unemployment
1993-12-01,6.8,ME,Unemployment
1994-01-01,6.9,ME,Unemployment
1994-02-01,6.9,ME,Unemployment
1994-03-01,6.9,ME,Unemployment
1994-04-01,6.8,ME,Unemployment
1994-05-01,6.7,ME,Unemployment
1994-06-01,6.6,ME,Unemployment
1994-07-01,6.5,ME,Unemployment
1994-08-01,6.4,ME,Unemployment
1994-09-01,6.3,ME,Unemployment
1994-10-01,6.2,ME,Unemployment
1994-11-01,6.1,ME,Unemployment
1994-12-01,6.1,ME,Unemployment
1995-01-01,6,ME,Unemployment
1995-02-01,6,ME,Unemployment
1995-03-01,6,ME,Unemployment
1995-04-01,6,ME,Unemployment
1995-05-01,5.9,ME,Unemployment
1995-06-01,5.9,ME,Unemployment
1995-07-01,5.8,ME,Unemployment
1995-08-01,5.7,ME,Unemployment
1995-09-01,5.7,ME,Unemployment
1995-10-01,5.6,ME,Unemployment
1995-11-01,5.6,ME,Unemployment
1995-12-01,5.6,ME,Unemployment
1996-01-01,5.6,ME,Unemployment
1996-02-01,5.6,ME,Unemployment
1996-03-01,5.5,ME,Unemployment
1996-04-01,5.5,ME,Unemployment
1996-05-01,5.4,ME,Unemployment
1996-06-01,5.3,ME,Unemployment
1996-07-01,5.1,ME,Unemployment
1996-08-01,5,ME,Unemployment
1996-09-01,5,ME,Unemployment
1996-10-01,5,ME,Unemployment
1996-11-01,5,ME,Unemployment
1996-12-01,5.1,ME,Unemployment
1997-01-01,5.2,ME,Unemployment
1997-02-01,5.3,ME,Unemployment
1997-03-01,5.3,ME,Unemployment
1997-04-01,5.3,ME,Unemployment
1997-05-01,5.2,ME,Unemployment
1997-06-01,5.1,ME,Unemployment
1997-07-01,5,ME,Unemployment
1997-08-01,5,ME,Unemployment
1997-09-01,4.9,ME,Unemployment
1997-10-01,4.9,ME,Unemployment
1997-11-01,4.9,ME,Unemployment
1997-12-01,4.9,ME,Unemployment
1998-01-01,4.8,ME,Unemployment
1998-02-01,4.7,ME,Unemployment
1998-03-01,4.5,ME,Unemployment
1998-04-01,4.4,ME,Unemployment
1998-05-01,4.3,ME,Unemployment
1998-06-01,4.3,ME,Unemployment
